"Date","Price","Open","High","Low","Vol.","Change %"
"03/17/2022","45.40","45.60","46.85","45.06","679.57K","0.27%"
"03/16/2022","45.28","43.84","45.78","43.84","747.78K","5.35%"
"03/15/2022","42.98","42.00","43.56","40.64","472.58K","1.06%"
"03/14/2022","42.53","42.00","43.49","41.21","517.84K","2.98%"
"03/11/2022","41.30","41.00","43.08","40.81","721.01K","0.34%"
"03/10/2022","41.16","43.00","43.20","40.10","445.07K","-2.00%"
"03/09/2022","42.00","39.10","42.00","38.84","1.17M","9.95%"
"03/08/2022","38.20","38.10","40.90","37.50","1.26M","0.26%"
"03/07/2022","38.10","36.02","39.73","34.23","1.04M","0.26%"
"03/04/2022","38.00","41.80","41.80","37.82","952.94K","-9.63%"
"03/03/2022","42.05","44.75","44.79","42.05","568.45K","-6.35%"
"03/02/2022","44.90","43.00","45.95","41.80","404.53K","3.05%"
"03/01/2022","43.57","46.54","48.68","43.20","498.78K","-7.02%"
"02/28/2022","46.86","44.37","47.47","44.12","642.97K","-1.06%"
"02/25/2022","47.36","42.24","47.74","42.12","713.45K","17.90%"
"02/24/2022","40.17","41.78","45.00","37.05","1.22M","-17.35%"
"02/23/2022","48.60","50.52","51.74","48.28","209.79K","-2.99%"
"02/22/2022","50.10","46.60","50.78","46.60","563.10K","0.83%"
"02/21/2022","49.69","53.48","53.48","49.33","466.06K","-6.25%"
"02/18/2022","53.00","53.66","54.22","52.62","145.31K","-1.49%"
"02/17/2022","53.80","55.76","55.98","53.40","169.34K","-3.76%"
"02/16/2022","55.90","56.90","57.20","54.84","136.48K","0.00%"
"02/15/2022","55.90","52.90","57.10","52.90","348.96K","4.60%"
"02/14/2022","53.44","52.32","54.92","52.32","404.60K","-5.38%"
"02/11/2022","56.48","57.00","57.10","55.56","264.10K","-2.32%"
"02/10/2022","57.82","58.74","58.94","57.60","95.46K","-1.50%"
"02/09/2022","58.70","58.08","58.80","56.90","337.08K","1.14%"
"02/08/2022","58.04","56.94","58.20","56.64","281.53K","1.40%"
"02/07/2022","57.24","58.00","58.50","56.30","150.34K","-0.93%"
"02/04/2022","57.78","58.22","58.54","56.48","200.27K","-0.55%"
"02/03/2022","58.10","58.06","58.50","56.84","206.21K","-1.12%"
"02/02/2022","58.76","58.36","59.12","57.68","211.54K","1.21%"
"02/01/2022","58.06","56.50","58.20","56.14","271.49K","3.53%"
"01/31/2022","56.08","56.30","56.46","55.60","110.84K","1.85%"
"01/28/2022","55.06","56.00","56.12","54.10","203.02K","-2.20%"
"01/27/2022","56.30","53.90","56.68","53.12","265.36K","2.33%"
"01/26/2022","55.02","54.20","55.96","54.20","501.46K","2.84%"
"01/25/2022","53.50","52.40","54.48","52.20","402.89K","1.52%"
"01/24/2022","52.70","56.10","57.38","51.00","752.76K","-7.54%"
"01/21/2022","57.00","57.12","57.60","55.78","304.15K","-1.04%"
"01/20/2022","57.60","58.40","59.10","57.22","245.53K","-1.77%"
"01/19/2022","58.64","56.90","59.60","56.42","279.53K","0.93%"
"01/18/2022","58.10","60.24","60.32","58.00","322.04K","-3.55%"
"01/17/2022","60.24","60.60","61.28","59.74","142.67K","-0.56%"
"01/14/2022","60.58","61.20","61.68","59.28","314.29K","-1.59%"
"01/13/2022","61.56","62.24","62.38","60.50","446.70K","-0.55%"
"01/12/2022","61.90","60.80","62.70","60.70","624.00K","2.89%"
"01/11/2022","60.16","56.94","60.16","56.50","1.07M","6.78%"
"01/10/2022","56.34","57.22","57.84","56.32","182.40K","-0.98%"
"01/07/2022","56.90","56.50","57.12","56.00","173.80K","-0.32%"
"01/05/2022","57.08","57.18","57.40","56.04","170.08K","-0.17%"
"01/04/2022","57.18","57.20","58.38","56.70","414.27K","1.45%"
"01/03/2022","56.36","55.20","57.12","55.20","305.41K","3.03%"
"12/30/2021","54.70","53.30","55.38","53.20","640.27K","1.30%"
"12/29/2021","54.00","54.84","56.36","54.00","454.43K","-0.92%"
"12/28/2021","54.50","55.16","57.10","54.50","332.36K","-1.23%"
"12/27/2021","55.18","55.12","55.90","54.60","213.47K","0.88%"
"12/23/2021","54.70","55.10","56.30","54.50","86.12K","-0.29%"
"12/22/2021","54.86","54.70","55.46","54.18","95.28K","-0.94%"
"12/21/2021","55.38","53.40","55.38","53.16","203.41K","4.69%"
"12/20/2021","52.90","52.00","53.50","48.85","337.24K","-0.49%"
"12/17/2021","53.16","55.02","55.28","52.80","428.51K","-4.22%"
"12/16/2021","55.50","53.52","55.90","53.52","256.75K","4.80%"
"12/15/2021","52.96","55.14","55.60","52.30","229.00K","-3.95%"
"12/14/2021","55.14","56.82","57.30","54.66","261.67K","-2.79%"
"12/13/2021","56.72","57.70","58.00","56.18","160.54K","-1.94%"
"12/10/2021","57.84","56.12","58.00","56.08","115.20K","2.55%"
"12/09/2021","56.40","57.98","59.18","55.12","306.00K","-2.76%"
"12/08/2021","58.00","59.70","59.90","57.62","237.45K","-1.02%"
"12/07/2021","58.60","57.84","58.92","57.16","208.37K","2.16%"
"12/06/2021","57.36","58.24","59.00","56.50","305.48K","-1.21%"
"12/03/2021","58.06","58.68","59.50","57.54","332.20K","-0.24%"
"12/02/2021","58.20","56.00","58.84","56.00","393.19K","2.11%"
"12/01/2021","57.00","58.16","61.20","56.52","611.38K","-1.01%"
"11/30/2021","57.58","54.00","58.74","53.12","635.81K","4.69%"
"11/29/2021","55.00","54.10","55.60","51.04","541.73K","2.23%"
"11/26/2021","53.80","56.70","57.36","53.16","1.09M","-8.69%"
"11/25/2021","58.92","59.90","60.18","58.72","129.09K","-0.77%"
"11/24/2021","59.38","59.26","60.90","58.84","284.89K","0.34%"
"11/23/2021","59.18","58.16","59.80","56.56","346.45K","0.61%"
"11/22/2021","58.82","56.66","59.14","55.46","350.72K","3.74%"
"11/19/2021","56.70","57.00","58.98","54.80","677.26K","-2.00%"
"11/18/2021","57.86","61.02","61.02","55.10","967.39K","-5.64%"
"11/17/2021","61.32","62.30","62.64","61.18","301.51K","-1.10%"
"11/16/2021","62.00","63.12","64.30","61.60","214.27K","-1.74%"
"11/15/2021","63.10","62.12","64.00","62.06","184.17K","1.25%"
"11/12/2021","62.32","63.04","63.92","60.30","319.64K","-1.14%"
"11/10/2021","63.04","63.00","64.96","62.28","321.72K","-1.16%"
"11/09/2021","63.78","66.00","66.44","63.32","273.40K","-4.18%"
"11/08/2021","66.56","66.96","66.96","65.46","180.25K","-0.15%"
"11/05/2021","66.66","65.98","67.78","65.24","352.92K","1.46%"
"11/04/2021","65.70","63.60","65.96","63.60","529.60K","3.37%"
"11/03/2021","63.56","66.50","67.12","60.12","932.54K","-4.36%"
"11/02/2021","66.46","63.50","66.70","63.50","628.12K","5.56%"
"10/29/2021","62.96","59.40","63.60","58.90","778.91K","5.46%"
"10/28/2021","59.70","57.80","59.70","56.34","437.39K","4.74%"
"10/27/2021","57.00","57.00","59.50","56.20","1.21M","1.79%"
"10/26/2021","56.00","54.48","56.50","53.60","271.10K","3.40%"
"10/25/2021","54.16","54.38","55.00","54.00","230.16K","-0.22%"
"10/22/2021","54.28","53.10","54.52","52.82","226.32K","2.30%"
"10/21/2021","53.06","53.48","54.12","52.64","174.53K","-0.82%"
"10/20/2021","53.50","52.30","53.82","51.82","412.30K","2.29%"
"10/19/2021","52.30","53.50","54.00","52.18","199.50K","-2.24%"
"10/18/2021","53.50","52.42","53.50","52.16","246.94K","1.90%"
"10/15/2021","52.50","51.90","52.60","50.80","205.17K","1.70%"
