"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2018","5.88","5.66","5.90","5.44","2.41M","-0.34%"
"02/05/2018","5.90","5.81","5.95","5.80","1.25M","1.03%"
"02/02/2018","5.84","5.94","6.03","5.83","1.98M","-1.35%"
"02/01/2018","5.92","6.15","6.19","5.81","2.16M","-3.43%"
"01/31/2018","6.13","6.15","6.20","6.13","1.89M","0.16%"
"01/30/2018","6.12","6.20","6.20","6.08","1.57M","-1.29%"
"01/29/2018","6.20","6.15","6.20","6.13","1.54M","1.64%"
"01/26/2018","6.10","6.15","6.17","6.07","1.43M","-0.33%"
"01/25/2018","6.12","6.27","6.27","6.10","3.10M","-2.24%"
"01/24/2018","6.26","6.35","6.37","6.13","1.68M","-1.26%"
"01/23/2018","6.34","6.39","6.46","6.21","3.93M","-0.31%"
"01/22/2018","6.36","6.37","6.42","6.33","1.06M","0.16%"
"01/19/2018","6.35","6.35","6.37","6.32","1.42M","0.63%"
"01/18/2018","6.31","6.25","6.36","6.22","2.09M","1.12%"
"01/17/2018","6.24","6.23","6.26","6.20","1.17M","0.32%"
"01/16/2018","6.22","6.13","6.25","6.07","2.25M","1.80%"
"01/15/2018","6.11","6.02","6.11","5.98","583.71K","1.50%"
"01/12/2018","6.02","6.06","6.08","5.98","826.44K","-0.50%"
"01/11/2018","6.05","6.03","6.07","5.98","933.00K","0.50%"
"01/10/2018","6.02","6.05","6.06","5.92","1.44M","-0.50%"
"01/09/2018","6.05","6.13","6.14","6.02","1.40M","-1.14%"
"01/08/2018","6.12","6.06","6.17","6.05","1.57M","1.66%"
"01/05/2018","6.02","6.08","6.19","5.97","1.98M","-0.82%"
"01/04/2018","6.07","6.00","6.11","6.00","2.74M","2.02%"
"01/03/2018","5.95","5.80","5.98","5.80","1.67M","2.76%"
"12/29/2017","5.79","5.70","5.81","5.66","2.92M","0.70%"
"12/28/2017","5.75","5.87","5.91","5.74","1.65M","-1.71%"
"12/27/2017","5.85","5.93","6.03","5.85","1.12M","-1.68%"
"12/22/2017","5.95","6.03","6.05","5.95","429.01K","-1.65%"
"12/21/2017","6.05","5.94","6.11","5.90","2.11M","2.02%"
"12/20/2017","5.93","5.82","6.01","5.81","3.33M","1.54%"
"12/19/2017","5.84","5.94","5.97","5.83","1.56M","-1.68%"
"12/18/2017","5.94","5.90","5.97","5.83","1.87M","0.68%"
"12/15/2017","5.90","5.90","5.94","5.79","3.37M","-0.17%"
"12/14/2017","5.91","5.78","5.92","5.73","5.27M","2.60%"
"12/13/2017","5.76","5.54","5.77","5.52","5.30M","3.04%"
"12/12/2017","5.59","5.45","5.59","5.42","1.77M","3.71%"
"12/11/2017","5.39","5.48","5.50","5.39","1.19M","-1.10%"
"12/08/2017","5.45","5.44","5.50","5.42","886.25K","0.93%"
"12/07/2017","5.40","5.61","5.65","5.40","2.06M","-4.42%"
"12/06/2017","5.65","5.61","5.72","5.59","5.20M","0.36%"
"12/05/2017","5.63","5.54","5.70","5.48","3.10M","1.99%"
"12/04/2017","5.52","5.30","5.52","5.24","2.88M","3.95%"
"12/01/2017","5.31","5.43","5.51","5.31","1.89M","-2.57%"
"11/30/2017","5.45","5.38","5.50","5.38","3.81M","1.11%"
"11/29/2017","5.39","5.49","5.52","5.39","1.69M","-1.46%"
"11/28/2017","5.47","5.45","5.52","5.36","2.41M","-0.18%"
"11/27/2017","5.48","5.42","5.48","5.42","1.80M","0.55%"
"11/24/2017","5.45","5.51","5.56","5.44","825.12K","-1.45%"
"11/23/2017","5.53","5.43","5.55","5.42","830.91K","1.28%"
"11/22/2017","5.46","5.57","5.60","5.41","1.82M","-2.50%"
"11/21/2017","5.60","5.49","5.66","5.49","1.65M","1.82%"
"11/20/2017","5.50","5.44","5.54","5.42","1.32M","0.92%"
"11/17/2017","5.45","5.42","5.50","5.42","547.68K","0.74%"
"11/16/2017","5.41","5.44","5.49","5.38","1.03M","-0.73%"
"11/15/2017","5.45","5.43","5.48","5.42","974.79K","-0.37%"
"11/14/2017","5.47","5.41","5.47","5.41","1.44M","0.92%"
"11/13/2017","5.42","5.41","5.45","5.38","2.21M","0.37%"
"11/10/2017","5.40","5.64","5.68","5.40","5.14M","-4.59%"
"11/09/2017","5.66","5.55","5.66","5.54","3.61M","1.62%"
"11/08/2017","5.57","5.71","5.77","5.56","2.41M","-2.45%"
"11/07/2017","5.71","5.60","5.77","5.60","3.49M","1.96%"
"11/06/2017","5.60","5.57","5.65","5.53","649.23K","0.18%"
"11/03/2017","5.59","5.50","5.66","5.47","4.84M","1.64%"
"11/02/2017","5.50","5.60","5.60","5.49","1.49M","-1.96%"
"10/31/2017","5.61","5.50","5.61","5.50","1.89M","2.19%"
"10/30/2017","5.49","5.62","5.68","5.45","1.74M","-3.00%"
"10/27/2017","5.66","5.62","5.70","5.54","12.18M","1.62%"
"10/26/2017","5.57","4.96","5.61","4.96","17.17M","12.53%"
"10/25/2017","4.95","4.92","5.01","4.92","1.07M","0.20%"
"10/24/2017","4.94","4.92","4.97","4.90","1.65M","0.20%"
"10/23/2017","4.93","4.97","4.98","4.88","2.90M","-0.80%"
"10/20/2017","4.97","5.00","5.03","4.97","2.45M","-0.80%"
"10/19/2017","5.01","5.03","5.07","5.00","3.18M","-0.20%"
"10/18/2017","5.02","5.03","5.09","5.02","711.48K","0.00%"
"10/17/2017","5.02","5.07","5.09","4.97","5.25M","-1.18%"
"10/16/2017","5.08","5.10","5.11","5.06","1.33M","-0.39%"
"10/13/2017","5.10","5.08","5.12","5.08","1.37M","-0.20%"
"10/12/2017","5.11","5.09","5.12","5.07","2.27M","0.59%"
